res_state_fips,res_county_fips,res_state_name,res_county_name,work_state_fips,work_county_fips,work_state_name,work_county_name,workers_N,error
55,073,Wisconsin,Marathon County,018,097,Indiana,Marion County,8,12
55,073,Wisconsin,Marathon County,018,151,Indiana,Steuben County,5,8
55,073,Wisconsin,Marathon County,019,103,Iowa,Johnson County,2,3
55,073,Wisconsin,Marathon County,019,153,Iowa,Polk County,2,3
55,073,Wisconsin,Marathon County,021,167,Kentucky,Mercer County,8,13
55,073,Wisconsin,Marathon County,025,017,Massachusetts,Middlesex County,3,4
55,073,Wisconsin,Marathon County,026,017,Michigan,Bay County,6,10
55,073,Wisconsin,Marathon County,026,043,Michigan,Dickinson County,9,9
55,073,Wisconsin,Marathon County,026,055,Michigan,Grand Traverse County,5,5
55,073,Wisconsin,Marathon County,026,061,Michigan,Houghton County,13,21
55,073,Wisconsin,Marathon County,026,079,Michigan,Kalkaska County,2,4
55,073,Wisconsin,Marathon County,026,081,Michigan,Kent County,2,3
55,073,Wisconsin,Marathon County,026,087,Michigan,Lapeer County,5,6
55,073,Wisconsin,Marathon County,027,001,Minnesota,Aitkin County,2,3
55,073,Wisconsin,Marathon County,027,037,Minnesota,Dakota County,4,5
55,073,Wisconsin,Marathon County,027,053,Minnesota,Hennepin County,30,29
55,073,Wisconsin,Marathon County,027,085,Minnesota,McLeod County,2,3
55,073,Wisconsin,Marathon County,027,093,Minnesota,Meeker County,18,30
55,073,Wisconsin,Marathon County,027,097,Minnesota,Morrison County,16,26
55,073,Wisconsin,Marathon County,027,103,Minnesota,Nicollet County,3,4
55,073,Wisconsin,Marathon County,027,109,Minnesota,Olmsted County,6,6
55,073,Wisconsin,Marathon County,027,123,Minnesota,Ramsey County,9,7
55,073,Wisconsin,Marathon County,027,163,Minnesota,Washington County,2,3
55,073,Wisconsin,Marathon County,029,510,Missouri,St. Louis city,17,28
55,073,Wisconsin,Marathon County,032,031,Nevada,Washoe County,1,3
55,073,Wisconsin,Marathon County,034,039,New Jersey,Union County,3,7
55,073,Wisconsin,Marathon County,035,025,New Mexico,Lea County,2,3
55,073,Wisconsin,Marathon County,037,133,North Carolina,Onslow County,3,4
55,073,Wisconsin,Marathon County,038,011,North Dakota,Bowman County,2,4
55,073,Wisconsin,Marathon County,038,053,North Dakota,McKenzie County,3,4
55,073,Wisconsin,Marathon County,038,061,North Dakota,Mountrail County,3,6
55,073,Wisconsin,Marathon County,039,049,Ohio,Franklin County,17,19
55,073,Wisconsin,Marathon County,039,153,Ohio,Summit County,2,4
55,073,Wisconsin,Marathon County,040,109,Oklahoma,Oklahoma County,15,25
55,073,Wisconsin,Marathon County,041,045,Oregon,Malheur County,2,3
55,073,Wisconsin,Marathon County,046,069,South Dakota,Hyde County,2,4
55,073,Wisconsin,Marathon County,046,099,South Dakota,Minnehaha County,2,3
55,073,Wisconsin,Marathon County,055,001,Wisconsin,Adams County,10,8
55,073,Wisconsin,Marathon County,055,009,Wisconsin,Brown County,165,93
55,073,Wisconsin,Marathon County,055,011,Wisconsin,Buffalo County,3,4
55,073,Wisconsin,Marathon County,055,017,Wisconsin,Chippewa County,31,18
55,073,Wisconsin,Marathon County,055,019,Wisconsin,Clark County,818,95
55,073,Wisconsin,Marathon County,055,021,Wisconsin,Columbia County,5,7
55,073,Wisconsin,Marathon County,055,025,Wisconsin,Dane County,87,48
55,073,Wisconsin,Marathon County,055,027,Wisconsin,Dodge County,22,27
55,073,Wisconsin,Marathon County,055,029,Wisconsin,Door County,10,15
55,073,Wisconsin,Marathon County,055,031,Wisconsin,Douglas County,2,2
55,073,Wisconsin,Marathon County,055,033,Wisconsin,Dunn County,12,12
55,073,Wisconsin,Marathon County,055,035,Wisconsin,Eau Claire County,33,18
55,073,Wisconsin,Marathon County,055,039,Wisconsin,Fond du Lac County,3,4
55,073,Wisconsin,Marathon County,055,041,Wisconsin,Forest County,7,9
55,073,Wisconsin,Marathon County,055,043,Wisconsin,Grant County,17,26
55,073,Wisconsin,Marathon County,055,053,Wisconsin,Jackson County,30,25
55,073,Wisconsin,Marathon County,055,057,Wisconsin,Juneau County,9,6
55,073,Wisconsin,Marathon County,055,059,Wisconsin,Kenosha County,2,3
55,073,Wisconsin,Marathon County,055,061,Wisconsin,Kewaunee County,36,56
55,073,Wisconsin,Marathon County,055,063,Wisconsin,La Crosse County,26,28
55,073,Wisconsin,Marathon County,055,067,Wisconsin,Langlade County,242,65
55,073,Wisconsin,Marathon County,055,069,Wisconsin,Lincoln County,"1,016",210
55,073,Wisconsin,Marathon County,055,071,Wisconsin,Manitowoc County,13,22
55,073,Wisconsin,Marathon County,055,073,Wisconsin,Marathon County,"58,518",661
55,073,Wisconsin,Marathon County,055,075,Wisconsin,Marinette County,2,3
55,073,Wisconsin,Marathon County,055,078,Wisconsin,Menominee County,1,2
55,073,Wisconsin,Marathon County,055,079,Wisconsin,Milwaukee County,28,21
55,073,Wisconsin,Marathon County,055,081,Wisconsin,Monroe County,2,3
55,073,Wisconsin,Marathon County,055,083,Wisconsin,Oconto County,12,11
55,073,Wisconsin,Marathon County,055,085,Wisconsin,Oneida County,40,23
55,073,Wisconsin,Marathon County,055,087,Wisconsin,Outagamie County,59,42
55,073,Wisconsin,Marathon County,055,093,Wisconsin,Pierce County,6,8
55,073,Wisconsin,Marathon County,055,095,Wisconsin,Polk County,19,28
55,073,Wisconsin,Marathon County,055,097,Wisconsin,Portage County,"1,304",225
55,073,Wisconsin,Marathon County,055,099,Wisconsin,Price County,5,5
55,073,Wisconsin,Marathon County,055,107,Wisconsin,Rusk County,2,3
55,073,Wisconsin,Marathon County,055,109,Wisconsin,St. Croix County,3,5
55,073,Wisconsin,Marathon County,055,111,Wisconsin,Sauk County,11,11
55,073,Wisconsin,Marathon County,055,115,Wisconsin,Shawano County,722,190
55,073,Wisconsin,Marathon County,055,117,Wisconsin,Sheboygan County,11,11
55,073,Wisconsin,Marathon County,055,119,Wisconsin,Taylor County,505,82
55,073,Wisconsin,Marathon County,055,121,Wisconsin,Trempealeau County,8,13
55,073,Wisconsin,Marathon County,055,123,Wisconsin,Vernon County,4,9
55,073,Wisconsin,Marathon County,055,125,Wisconsin,Vilas County,40,35
55,073,Wisconsin,Marathon County,055,127,Wisconsin,Walworth County,3,4
55,073,Wisconsin,Marathon County,055,131,Wisconsin,Washington County,40,37
55,073,Wisconsin,Marathon County,055,133,Wisconsin,Waukesha County,52,59
55,073,Wisconsin,Marathon County,055,135,Wisconsin,Waupaca County,55,29
55,073,Wisconsin,Marathon County,055,137,Wisconsin,Waushara County,9,9
55,073,Wisconsin,Marathon County,055,139,Wisconsin,Winnebago County,53,39
55,073,Wisconsin,Marathon County,055,141,Wisconsin,Wood County,"4,446",244
55,073,Wisconsin,Marathon County,301,,Canada,,21,23
55,073,Wisconsin,Marathon County,,,Other workplace outside of the U.S.,,75,64
55,075,Wisconsin,Marinette County,008,041,Colorado,El Paso County,8,13
55,075,Wisconsin,Marinette County,012,086,Florida,Miami-Dade County,7,11
55,075,Wisconsin,Marinette County,016,019,Idaho,Bonneville County,6,8
55,075,Wisconsin,Marinette County,017,031,Illinois,Cook County,48,43
55,075,Wisconsin,Marinette County,017,111,Illinois,McHenry County,2,3
55,075,Wisconsin,Marinette County,017,197,Illinois,Will County,22,25
55,075,Wisconsin,Marinette County,018,039,Indiana,Elkhart County,9,14
55,075,Wisconsin,Marinette County,018,097,Indiana,Marion County,55,77
55,075,Wisconsin,Marinette County,018,123,Indiana,Perry County,4,6
55,075,Wisconsin,Marinette County,018,167,Indiana,Vigo County,1,3
55,075,Wisconsin,Marinette County,026,041,Michigan,Delta County,25,15
55,075,Wisconsin,Marinette County,026,043,Michigan,Dickinson County,"1,072",102
55,075,Wisconsin,Marinette County,026,055,Michigan,Grand Traverse County,3,5
55,075,Wisconsin,Marinette County,026,061,Michigan,Houghton County,2,3
55,075,Wisconsin,Marinette County,026,065,Michigan,Ingham County,2,3
55,075,Wisconsin,Marinette County,026,071,Michigan,Iron County,7,10
55,075,Wisconsin,Marinette County,026,097,Michigan,Mackinac County,4,5
55,075,Wisconsin,Marinette County,026,103,Michigan,Marquette County,15,16
55,075,Wisconsin,Marinette County,026,109,Michigan,Menominee County,"1,247",197
55,075,Wisconsin,Marinette County,026,151,Michigan,Sanilac County,2,3
55,075,Wisconsin,Marinette County,027,029,Minnesota,Clearwater County,3,4
55,075,Wisconsin,Marinette County,027,037,Minnesota,Dakota County,12,15
55,075,Wisconsin,Marinette County,036,055,New York,Monroe County,3,3
55,075,Wisconsin,Marinette County,036,107,New York,Tioga County,4,7
55,075,Wisconsin,Marinette County,038,053,North Dakota,McKenzie County,2,3
55,075,Wisconsin,Marinette County,038,061,North Dakota,Mountrail County,19,29
55,075,Wisconsin,Marinette County,038,105,North Dakota,Williams County,3,4
55,075,Wisconsin,Marinette County,051,059,Virginia,Fairfax County,3,4
55,075,Wisconsin,Marinette County,055,001,Wisconsin,Adams County,9,10
55,075,Wisconsin,Marinette County,055,009,Wisconsin,Brown County,849,161
55,075,Wisconsin,Marinette County,055,015,Wisconsin,Calumet County,14,19
55,075,Wisconsin,Marinette County,055,025,Wisconsin,Dane County,31,28
55,075,Wisconsin,Marinette County,055,027,Wisconsin,Dodge County,3,6
55,075,Wisconsin,Marinette County,055,029,Wisconsin,Door County,2,3
55,075,Wisconsin,Marinette County,055,037,Wisconsin,Florence County,49,26
55,075,Wisconsin,Marinette County,055,039,Wisconsin,Fond du Lac County,11,9
55,075,Wisconsin,Marinette County,055,041,Wisconsin,Forest County,52,24
55,075,Wisconsin,Marinette County,055,059,Wisconsin,Kenosha County,3,4
55,075,Wisconsin,Marinette County,055,061,Wisconsin,Kewaunee County,7,5
55,075,Wisconsin,Marinette County,055,071,Wisconsin,Manitowoc County,16,14
55,075,Wisconsin,Marinette County,055,073,Wisconsin,Marathon County,35,36
55,075,Wisconsin,Marinette County,055,075,Wisconsin,Marinette County,"13,996",442
55,075,Wisconsin,Marinette County,055,078,Wisconsin,Menominee County,6,8
55,075,Wisconsin,Marinette County,055,079,Wisconsin,Milwaukee County,2,3
55,075,Wisconsin,Marinette County,055,083,Wisconsin,Oconto County,745,127
55,075,Wisconsin,Marinette County,055,085,Wisconsin,Oneida County,9,8
55,075,Wisconsin,Marinette County,055,087,Wisconsin,Outagamie County,81,32
55,075,Wisconsin,Marinette County,055,097,Wisconsin,Portage County,3,4
55,075,Wisconsin,Marinette County,055,101,Wisconsin,Racine County,15,15
55,075,Wisconsin,Marinette County,055,107,Wisconsin,Rusk County,6,13
55,075,Wisconsin,Marinette County,055,111,Wisconsin,Sauk County,3,4
55,075,Wisconsin,Marinette County,055,115,Wisconsin,Shawano County,7,8
55,075,Wisconsin,Marinette County,055,117,Wisconsin,Sheboygan County,23,17
55,075,Wisconsin,Marinette County,055,125,Wisconsin,Vilas County,4,8
55,075,Wisconsin,Marinette County,055,133,Wisconsin,Waukesha County,13,14
55,075,Wisconsin,Marinette County,055,135,Wisconsin,Waupaca County,7,7
55,075,Wisconsin,Marinette County,055,139,Wisconsin,Winnebago County,19,14
55,075,Wisconsin,Marinette County,055,141,Wisconsin,Wood County,3,5
55,075,Wisconsin,Marinette County,301,,Canada,,5,8
55,077,Wisconsin,Marquette County,004,013,Arizona,Maricopa County,2,3
55,077,Wisconsin,Marquette County,015,003,Hawaii,Honolulu County,4,5
55,077,Wisconsin,Marquette County,017,023,Illinois,Clark County,2,3
55,077,Wisconsin,Marquette County,017,031,Illinois,Cook County,9,6
55,077,Wisconsin,Marquette County,017,089,Illinois,Kane County,10,9
55,077,Wisconsin,Marquette County,017,097,Illinois,Lake County,2,3
55,077,Wisconsin,Marquette County,018,097,Indiana,Marion County,3,4
55,077,Wisconsin,Marquette County,019,013,Iowa,Black Hawk County,2,3
55,077,Wisconsin,Marquette County,019,111,Iowa,Lee County,2,3
55,077,Wisconsin,Marquette County,026,081,Michigan,Kent County,2,3
55,077,Wisconsin,Marquette County,027,021,Minnesota,Cass County,2,4
55,077,Wisconsin,Marquette County,027,055,Minnesota,Houston County,3,4
55,077,Wisconsin,Marquette County,027,061,Minnesota,Itasca County,1,3
55,077,Wisconsin,Marquette County,051,149,Virginia,Prince George County,6,9
55,077,Wisconsin,Marquette County,051,197,Virginia,Wythe County,15,18
55,077,Wisconsin,Marquette County,055,001,Wisconsin,Adams County,197,43
55,077,Wisconsin,Marquette County,055,009,Wisconsin,Brown County,6,5
55,077,Wisconsin,Marquette County,055,021,Wisconsin,Columbia County,"1,384",120
55,077,Wisconsin,Marquette County,055,025,Wisconsin,Dane County,542,71
55,077,Wisconsin,Marquette County,055,027,Wisconsin,Dodge County,65,23
55,077,Wisconsin,Marquette County,055,035,Wisconsin,Eau Claire County,18,16
55,077,Wisconsin,Marquette County,055,039,Wisconsin,Fond du Lac County,160,32
55,077,Wisconsin,Marquette County,055,045,Wisconsin,Green County,3,4
55,077,Wisconsin,Marquette County,055,047,Wisconsin,Green Lake County,269,50
55,077,Wisconsin,Marquette County,055,055,Wisconsin,Jefferson County,10,7
55,077,Wisconsin,Marquette County,055,057,Wisconsin,Juneau County,11,9
55,077,Wisconsin,Marquette County,055,063,Wisconsin,La Crosse County,2,3
55,077,Wisconsin,Marquette County,055,067,Wisconsin,Langlade County,1,2
55,077,Wisconsin,Marquette County,055,073,Wisconsin,Marathon County,6,6
55,077,Wisconsin,Marquette County,055,077,Wisconsin,Marquette County,"3,020",165
55,077,Wisconsin,Marquette County,055,079,Wisconsin,Milwaukee County,60,23
55,077,Wisconsin,Marquette County,055,085,Wisconsin,Oneida County,5,5
55,077,Wisconsin,Marquette County,055,087,Wisconsin,Outagamie County,3,4
55,077,Wisconsin,Marquette County,055,089,Wisconsin,Ozaukee County,3,4
55,077,Wisconsin,Marquette County,055,097,Wisconsin,Portage County,26,13
55,077,Wisconsin,Marquette County,055,105,Wisconsin,Rock County,16,11
55,077,Wisconsin,Marquette County,055,109,Wisconsin,St. Croix County,1,4
55,077,Wisconsin,Marquette County,055,111,Wisconsin,Sauk County,353,79
55,077,Wisconsin,Marquette County,055,113,Wisconsin,Sawyer County,3,4
55,077,Wisconsin,Marquette County,055,117,Wisconsin,Sheboygan County,11,7
55,077,Wisconsin,Marquette County,055,131,Wisconsin,Washington County,15,11
55,077,Wisconsin,Marquette County,055,133,Wisconsin,Waukesha County,47,26
55,077,Wisconsin,Marquette County,055,135,Wisconsin,Waupaca County,19,11
55,077,Wisconsin,Marquette County,055,137,Wisconsin,Waushara County,240,38
55,077,Wisconsin,Marquette County,055,139,Wisconsin,Winnebago County,85,27
55,077,Wisconsin,Marquette County,055,141,Wisconsin,Wood County,6,5
55,078,Wisconsin,Menominee County,055,009,Wisconsin,Brown County,33,22
55,078,Wisconsin,Menominee County,055,078,Wisconsin,Menominee County,"1,138",115
55,078,Wisconsin,Menominee County,055,083,Wisconsin,Oconto County,19,16
55,078,Wisconsin,Menominee County,055,087,Wisconsin,Outagamie County,3,4
55,078,Wisconsin,Menominee County,055,115,Wisconsin,Shawano County,158,48
55,078,Wisconsin,Menominee County,055,135,Wisconsin,Waupaca County,26,22
55,078,Wisconsin,Menominee County,055,139,Wisconsin,Winnebago County,4,6
55,079,Wisconsin,Milwaukee County,002,110,Alaska,Juneau City and Borough,15,20
55,079,Wisconsin,Milwaukee County,006,001,California,Alameda County,31,30
55,079,Wisconsin,Milwaukee County,006,037,California,Los Angeles County,45,31
55,079,Wisconsin,Milwaukee County,006,075,California,San Francisco County,28,39
55,079,Wisconsin,Milwaukee County,006,085,California,Santa Clara County,13,21
55,079,Wisconsin,Milwaukee County,006,093,California,Siskiyou County,2,4
55,079,Wisconsin,Milwaukee County,006,097,California,Sonoma County,11,17
55,079,Wisconsin,Milwaukee County,008,013,Colorado,Boulder County,6,8
55,079,Wisconsin,Milwaukee County,008,031,Colorado,Denver County,49,47
55,079,Wisconsin,Milwaukee County,011,001,District of Columbia,District of Columbia,8,12
55,079,Wisconsin,Milwaukee County,012,011,Florida,Broward County,11,17
55,079,Wisconsin,Milwaukee County,012,021,Florida,Collier County,24,40
55,079,Wisconsin,Milwaukee County,012,031,Florida,Duval County,5,9
55,079,Wisconsin,Milwaukee County,012,086,Florida,Miami-Dade County,10,16
55,079,Wisconsin,Milwaukee County,012,095,Florida,Orange County,31,37
55,079,Wisconsin,Milwaukee County,013,031,Georgia,Bulloch County,8,13
55,079,Wisconsin,Milwaukee County,013,073,Georgia,Columbia County,8,12
55,079,Wisconsin,Milwaukee County,013,089,Georgia,DeKalb County,6,8
55,079,Wisconsin,Milwaukee County,017,027,Illinois,Clinton County,9,15
55,079,Wisconsin,Milwaukee County,017,031,Illinois,Cook County,"1,085",208
55,079,Wisconsin,Milwaukee County,017,037,Illinois,DeKalb County,16,26
55,079,Wisconsin,Milwaukee County,017,043,Illinois,DuPage County,139,64
55,079,Wisconsin,Milwaukee County,017,089,Illinois,Kane County,10,11
55,079,Wisconsin,Milwaukee County,017,093,Illinois,Kendall County,8,13
55,079,Wisconsin,Milwaukee County,017,097,Illinois,Lake County,842,150
55,079,Wisconsin,Milwaukee County,017,099,Illinois,LaSalle County,6,11
55,079,Wisconsin,Milwaukee County,017,111,Illinois,McHenry County,33,29
55,079,Wisconsin,Milwaukee County,017,183,Illinois,Vermilion County,18,29
55,079,Wisconsin,Milwaukee County,017,189,Illinois,Washington County,10,18
55,079,Wisconsin,Milwaukee County,017,197,Illinois,Will County,31,30
55,079,Wisconsin,Milwaukee County,017,201,Illinois,Winnebago County,102,73
55,079,Wisconsin,Milwaukee County,017,203,Illinois,Woodford County,4,6
55,079,Wisconsin,Milwaukee County,018,081,Indiana,Johnson County,7,11
55,079,Wisconsin,Milwaukee County,018,083,Indiana,Knox County,15,23
55,079,Wisconsin,Milwaukee County,018,089,Indiana,Lake County,7,11
55,079,Wisconsin,Milwaukee County,018,091,Indiana,LaPorte County,10,16
55,079,Wisconsin,Milwaukee County,018,097,Indiana,Marion County,23,37
55,079,Wisconsin,Milwaukee County,018,137,Indiana,Ripley County,9,13
55,079,Wisconsin,Milwaukee County,018,167,Indiana,Vigo County,2,4
55,079,Wisconsin,Milwaukee County,019,013,Iowa,Black Hawk County,22,22
55,079,Wisconsin,Milwaukee County,019,045,Iowa,Clinton County,8,13
55,079,Wisconsin,Milwaukee County,019,103,Iowa,Johnson County,11,16
55,079,Wisconsin,Milwaukee County,019,163,Iowa,Scott County,10,14
55,079,Wisconsin,Milwaukee County,019,169,Iowa,Story County,7,11
55,079,Wisconsin,Milwaukee County,021,047,Kentucky,Christian County,11,19
55,079,Wisconsin,Milwaukee County,022,051,Louisiana,Jefferson Parish,6,10
55,079,Wisconsin,Milwaukee County,022,071,Louisiana,Orleans Parish,7,11
55,079,Wisconsin,Milwaukee County,024,003,Maryland,Anne Arundel County,8,14
55,079,Wisconsin,Milwaukee County,024,031,Maryland,Montgomery County,21,32
55,079,Wisconsin,Milwaukee County,024,510,Maryland,Baltimore city,6,10
55,079,Wisconsin,Milwaukee County,025,017,Massachusetts,Middlesex County,8,11
55,079,Wisconsin,Milwaukee County,025,021,Massachusetts,Norfolk County,18,21
55,079,Wisconsin,Milwaukee County,026,025,Michigan,Calhoun County,9,14
55,079,Wisconsin,Milwaukee County,026,033,Michigan,Chippewa County,11,12
55,079,Wisconsin,Milwaukee County,026,069,Michigan,Iosco County,6,11
55,079,Wisconsin,Milwaukee County,026,103,Michigan,Marquette County,16,24
55,079,Wisconsin,Milwaukee County,026,121,Michigan,Muskegon County,27,29
55,079,Wisconsin,Milwaukee County,026,125,Michigan,Oakland County,4,7
55,079,Wisconsin,Milwaukee County,026,161,Michigan,Washtenaw County,10,16
55,079,Wisconsin,Milwaukee County,026,163,Michigan,Wayne County,50,42
55,079,Wisconsin,Milwaukee County,027,003,Minnesota,Anoka County,9,13
55,079,Wisconsin,Milwaukee County,027,037,Minnesota,Dakota County,13,15
55,079,Wisconsin,Milwaukee County,027,053,Minnesota,Hennepin County,67,46
55,079,Wisconsin,Milwaukee County,027,109,Minnesota,Olmsted County,20,30
55,079,Wisconsin,Milwaukee County,027,123,Minnesota,Ramsey County,45,32
55,079,Wisconsin,Milwaukee County,027,147,Minnesota,Steele County,14,23
55,079,Wisconsin,Milwaukee County,029,169,Missouri,Pulaski County,13,19
55,079,Wisconsin,Milwaukee County,029,189,Missouri,St. Louis County,7,11
55,079,Wisconsin,Milwaukee County,029,510,Missouri,St. Louis city,6,9
