primary_purpose,outbound,tour_hour,trip_num,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,HR25,HR26,HR27,HR28,HR29,HR30,HR31,HR32,HR33,HR34,HR35,HR36,HR37,HR38,HR39,HR40,HR41,HR42,HR43,HR44,HR45,HR46,HR47,HR48
othdiscr,FALSE,22,1,0,0,0.002364066193853428,0,0.004728132387706856,0.009456264775413711,0.002364066193853428,0.0070921985815602835,0.002364066193853428,0.018912529550827423,0.01182033096926714,0.02127659574468085,0.026004728132387706,0.030732860520094562,0.02127659574468085,0.016548463356973995,0.026004728132387706,0.016548463356973995,0.02364066193853428,0.02127659574468085,0.0425531914893617,0.3640661938534279,0.04018912529550828,0.01182033096926714,0.026004728132387706,0.03309692671394799,0.026004728132387706,0.018912529550827423,0.030732860520094562,0.04728132387706856,0.04018912529550828,0.02127659574468085,0.014184397163120567,0.014184397163120567,0,0.004728132387706856,0,0.002364066193853428,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,22,2,0,0,0,0,0,0,0,0,0,0.008849557522123894,0,0.008849557522123894,0.017699115044247787,0.061946902654867256,0.02654867256637168,0.017699115044247787,0.061946902654867256,0.05309734513274336,0.02654867256637168,0.008849557522123894,0,0.19469026548672566,0.13274336283185842,0.07079646017699115,0.07964601769911504,0.02654867256637168,0.02654867256637168,0.017699115044247787,0.008849557522123894,0.02654867256637168,0.04424778761061947,0.061946902654867256,0,0.008849557522123894,0,0,0,0.008849557522123894,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,22,3,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.0196078431372549,0,0,0.0392156862745098,0,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.13725490196078433,0.11764705882352941,0.09803921568627451,0.11764705882352941,0.0392156862745098,0.09803921568627451,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0196078431372549,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.046153846153846156,0,0,0.03076923076923077,0,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.07692307692307693,0.046153846153846156,0.046153846153846156,0.12307692307692308,0.1076923076923077,0.07692307692307693,0.046153846153846156,0,0.015384615384615385,0.07692307692307693,0.015384615384615385,0,0.015384615384615385,0.015384615384615385,0,0,0,0,0,0,0
othdiscr,FALSE,23,1,0,0,0,0,0.0023923444976076554,0.0023923444976076554,0.014354066985645933,0.011961722488038277,0.009569377990430622,0.004784688995215311,0.023923444976076555,0.019138755980861243,0.01674641148325359,0.023923444976076555,0.03110047846889952,0.02631578947368421,0.03588516746411483,0.01674641148325359,0.007177033492822967,0.019138755980861243,0.023923444976076555,0.03588516746411483,0.423444976076555,0.0215311004784689,0.028708133971291867,0.01674641148325359,0.019138755980861243,0.03110047846889952,0.023923444976076555,0.028708133971291867,0.03827751196172249,0.0215311004784689,0,0.004784688995215311,0.004784688995215311,0.0023923444976076554,0.0023923444976076554,0,0,0.004784688995215311,0.0023923444976076554,0,0,0,0,0,0,0
othdiscr,FALSE,23,2,0,0,0,0,0,0,0.011235955056179775,0,0,0.011235955056179775,0,0,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.02247191011235955,0.0898876404494382,0.07865168539325842,0.02247191011235955,0.02247191011235955,0.033707865168539325,0.06741573033707865,0.1348314606741573,0.15730337078651685,0.06741573033707865,0,0.056179775280898875,0.0449438202247191,0.02247191011235955,0.011235955056179775,0.033707865168539325,0.033707865168539325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,23,3,0,0,0,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.023809523809523808,0,0.09523809523809523,0.23809523809523808,0.16666666666666666,0.047619047619047616,0,0.047619047619047616,0.023809523809523808,0,0,0.023809523809523808,0,0.047619047619047616,0,0.023809523809523808,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,23,4,0,0,0,0,0,0,0,0,0.02631578947368421,0,0,0,0,0,0.02631578947368421,0,0,0.13157894736842105,0,0.05263157894736842,0,0,0,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.15789473684210525,0.10526315789473684,0,0.02631578947368421,0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0,0.02631578947368421,0,0,0,0,0,0,0,0
othdiscr,FALSE,24,1,0.004662004662004662,0,0,0,0,0,0.006993006993006993,0.004662004662004662,0.002331002331002331,0.011655011655011656,0.018648018648018648,0.011655011655011656,0.013986013986013986,0.027972027972027972,0.011655011655011656,0.009324009324009324,0.02564102564102564,0.011655011655011656,0.027972027972027972,0.013986013986013986,0.02097902097902098,0.018648018648018648,0.016317016317016316,0.4172494172494173,0.05128205128205128,0.023310023310023312,0.027972027972027972,0.02097902097902098,0.016317016317016316,0.037296037296037296,0.046620046620046623,0.04428904428904429,0.018648018648018648,0.011655011655011656,0.016317016317016316,0.004662004662004662,0,0,0,0.002331002331002331,0,0,0,0.002331002331002331,0,0,0,0
othdiscr,FALSE,24,2,0,0.011111111111111112,0,0,0,0,0,0,0,0,0,0.011111111111111112,0,0.03333333333333333,0,0.011111111111111112,0,0.022222222222222223,0,0.011111111111111112,0,0.022222222222222223,0.011111111111111112,0.26666666666666666,0.28888888888888886,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.011111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10869565217391304,0,0.043478260869565216,0,0.021739130434782608,0.021739130434782608,0,0.021739130434782608,0,0.13043478260869565,0.17391304347826086,0.10869565217391304,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.06521739130434782,0.021739130434782608,0,0,0.021739130434782608,0,0,0,0.021739130434782608,0,0,0,0,0,0,0
othdiscr,FALSE,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0.024390243902439025,0,0,0.04878048780487805,0,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.14634146341463414,0.04878048780487805,0.12195121951219512,0.04878048780487805,0.07317073170731707,0.14634146341463414,0,0.04878048780487805,0.04878048780487805,0,0,0.024390243902439025,0.024390243902439025,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,25,1,0,0,0,0.0021321961620469083,0,0.0021321961620469083,0.006396588486140725,0.0042643923240938165,0.0021321961620469083,0.017057569296375266,0.008528784648187633,0.010660980810234541,0.006396588486140725,0.010660980810234541,0.008528784648187633,0.021321961620469083,0.006396588486140725,0.029850746268656716,0.0255863539445629,0.0255863539445629,0.019189765458422176,0.010660980810234541,0.019189765458422176,0.031982942430703626,0.4520255863539446,0.03411513859275053,0.031982942430703626,0.029850746268656716,0.03411513859275053,0.02771855010660981,0.031982942430703626,0.019189765458422176,0.019189765458422176,0.019189765458422176,0.008528784648187633,0.0021321961620469083,0.008528784648187633,0.0042643923240938165,0.0021321961620469083,0.0042643923240938165,0,0,0.0021321961620469083,0,0,0,0,0
othdiscr,FALSE,25,2,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0.009523809523809525,0.02857142857142857,0.01904761904761905,0.01904761904761905,0.047619047619047616,0.02857142857142857,0.01904761904761905,0.02857142857142857,0,0.009523809523809525,0.02857142857142857,0.01904761904761905,0.02857142857142857,0.19047619047619047,0.19047619047619047,0.02857142857142857,0.0761904761904762,0,0.047619047619047616,0.02857142857142857,0.05714285714285714,0.02857142857142857,0,0,0.009523809523809525,0.01904761904761905,0,0.009523809523809525,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.15384615384615385,0.02564102564102564,0,0.02564102564102564,0,0.02564102564102564,0,0,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.07692307692307693,0,0.02564102564102564,0,0,0,0.02564102564102564,0,0.05128205128205128,0,0,0,0,0,0,0
othdiscr,FALSE,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.05,0.016666666666666666,0.06666666666666667,0,0,0.05,0.05,0.05,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.05,0.05,0.06666666666666667,0.03333333333333333,0.05,0,0.03333333333333333,0.016666666666666666,0.03333333333333333,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,26,1,0,0,0,0.0034071550255536627,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.0034071550255536627,0.010221465076660987,0.005110732538330494,0.008517887563884156,0.015332197614991482,0.015332197614991482,0.020442930153321975,0.030664395229982964,0.0068143100511073255,0.018739352640545145,0.01192504258943782,0.022146507666098807,0.01192504258943782,0.022146507666098807,0.0068143100511073255,0.015332197614991482,0.01192504258943782,0.02385008517887564,0.46507666098807493,0.03747870528109029,0.034071550255536626,0.027257240204429302,0.039182282793867124,0.03747870528109029,0.04088586030664395,0.020442930153321975,0.017035775127768313,0.005110732538330494,0.0034071550255536627,0,0,0.0017035775127768314,0,0,0,0.0017035775127768314,0,0,0,0,0
othdiscr,FALSE,26,2,0,0,0,0,0,0.009009009009009009,0,0,0.02702702702702703,0,0,0.036036036036036036,0,0.009009009009009009,0.009009009009009009,0,0.036036036036036036,0.02702702702702703,0.009009009009009009,0,0,0.018018018018018018,0.018018018018018018,0.02702702702702703,0.04504504504504504,0.07207207207207207,0.2072072072072072,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.04504504504504504,0.05405405405405406,0.02702702702702703,0.009009009009009009,0.10810810810810811,0.06306306306306306,0,0.009009009009009009,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,26,3,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,0,0.037037037037037035,0.07407407407407407,0,0.037037037037037035,0,0,0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.2222222222222222,0.1111111111111111,0.14814814814814814,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.12727272727272726,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.09090909090909091,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.05454545454545454,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,27,1,0.001440922190201729,0,0.001440922190201729,0,0.002881844380403458,0.002881844380403458,0,0.005763688760806916,0.005763688760806916,0.004322766570605188,0.010086455331412104,0.010086455331412104,0.004322766570605188,0.012968299711815562,0.007204610951008645,0.004322766570605188,0.008645533141210375,0.007204610951008645,0.011527377521613832,0.007204610951008645,0.018731988472622477,0.01585014409221902,0.005763688760806916,0.010086455331412104,0.027377521613832854,0.03314121037463977,0.4884726224783862,0.06484149855907781,0.04178674351585014,0.0446685878962536,0.04178674351585014,0.037463976945244955,0.027377521613832854,0.010086455331412104,0.008645533141210375,0.001440922190201729,0.004322766570605188,0.002881844380403458,0.002881844380403458,0,0.002881844380403458,0.001440922190201729,0,0,0,0,0,0
othdiscr,FALSE,27,2,0.009900990099009901,0,0,0,0,0,0,0,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.009900990099009901,0.009900990099009901,0,0.019801980198019802,0.009900990099009901,0,0.009900990099009901,0.009900990099009901,0.009900990099009901,0,0.019801980198019802,0.0297029702970297,0.0297029702970297,0.0297029702970297,0,0.12871287128712872,0.2079207920792079,0.2079207920792079,0.039603960396039604,0.0594059405940594,0.0594059405940594,0.019801980198019802,0.019801980198019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,27,3,0,0,0,0,0,0,0,0,0.022727272727272728,0.022727272727272728,0,0.022727272727272728,0,0,0.022727272727272728,0,0.022727272727272728,0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0,0.20454545454545456,0.11363636363636363,0.11363636363636363,0.09090909090909091,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0.06,0.04,0.02,0.04,0.06,0.02,0.1,0.14,0.12,0.1,0.1,0.02,0.02,0,0,0.02,0.02,0.04,0,0,0,0,0,0,0,0
othdiscr,FALSE,28,1,0.001184834123222749,0,0,0,0.001184834123222749,0,0,0.002369668246445498,0.001184834123222749,0.005924170616113744,0.0071090047393364926,0.004739336492890996,0.016587677725118485,0.008293838862559242,0.005924170616113744,0.01066350710900474,0.008293838862559242,0.0071090047393364926,0.008293838862559242,0.014218009478672985,0.015402843601895734,0.009478672985781991,0.02132701421800948,0.01066350710900474,0.011848341232227487,0.018957345971563982,0.052132701421800945,0.46208530805687204,0.06042654028436019,0.07227488151658767,0.045023696682464455,0.0485781990521327,0.03672985781990521,0.014218009478672985,0.009478672985781991,0.0035545023696682463,0.004739336492890996,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,28,2,0,0,0,0,0,0,0,0,0,0,0.007194244604316547,0.007194244604316547,0,0.014388489208633094,0.007194244604316547,0.02158273381294964,0,0.007194244604316547,0.02158273381294964,0.014388489208633094,0.014388489208633094,0.014388489208633094,0,0.04316546762589928,0.050359712230215826,0.02877697841726619,0,0.1510791366906475,0.2733812949640288,0.08633093525179857,0.08633093525179857,0.06474820143884892,0.04316546762589928,0.03597122302158273,0.007194244604316547,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02040816326530612,0.02040816326530612,0,0,0,0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0,0,0.04081632653061224,0.02040816326530612,0,0.04081632653061224,0.12244897959183673,0.061224489795918366,0.20408163265306123,0.16326530612244897,0.02040816326530612,0.061224489795918366,0.04081632653061224,0,0.04081632653061224,0.04081632653061224,0.02040816326530612,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0.024390243902439025,0,0,0.12195121951219512,0.04878048780487805,0,0.04878048780487805,0.024390243902439025,0,0.1951219512195122,0.0975609756097561,0.04878048780487805,0.12195121951219512,0.0975609756097561,0,0,0.07317073170731707,0.07317073170731707,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,29,1,0.0010245901639344263,0,0,0,0.0010245901639344263,0.0020491803278688526,0.0020491803278688526,0.0030737704918032786,0.0030737704918032786,0.004098360655737705,0.005122950819672131,0.007172131147540984,0.010245901639344262,0.0020491803278688526,0.009221311475409836,0.012295081967213115,0.009221311475409836,0.007172131147540984,0.012295081967213115,0.00819672131147541,0.010245901639344262,0.0020491803278688526,0.00819672131147541,0.00819672131147541,0.017418032786885244,0.014344262295081968,0.027663934426229508,0.04610655737704918,0.5338114754098361,0.07684426229508197,0.050204918032786885,0.05737704918032787,0.017418032786885244,0.01331967213114754,0.005122950819672131,0.005122950819672131,0.0020491803278688526,0,0.0020491803278688526,0.0010245901639344263,0,0,0,0,0.0010245901639344263,0.0010245901639344263,0,0
othdiscr,FALSE,29,2,0,0,0,0,0,0,0,0,0,0,0,0.012422360248447204,0.024844720496894408,0.024844720496894408,0.006211180124223602,0.024844720496894408,0.037267080745341616,0,0.018633540372670808,0.012422360248447204,0.006211180124223602,0.006211180124223602,0.024844720496894408,0.006211180124223602,0.006211180124223602,0,0.024844720496894408,0.012422360248447204,0.12422360248447205,0.2422360248447205,0.15527950310559005,0.10559006211180125,0.031055900621118012,0.062111801242236024,0.018633540372670808,0.006211180124223602,0,0.006211180124223602,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.03125,0.015625,0,0,0.109375,0.046875,0,0,0.03125,0,0,0,0.03125,0.015625,0.046875,0.15625,0.109375,0.09375,0.078125,0.078125,0.015625,0.015625,0.015625,0,0.046875,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.0392156862745098,0,0,0.0392156862745098,0,0.11764705882352941,0,0.0392156862745098,0.0196078431372549,0,0.0196078431372549,0.0196078431372549,0,0,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.11764705882352941,0.1568627450980392,0.09803921568627451,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.0392156862745098,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,30,1,0,0,0,0,0,0,0.003770028275212064,0.002827521206409048,0.001885014137606032,0.001885014137606032,0.001885014137606032,0.002827521206409048,0.008482563619227144,0.003770028275212064,0.003770028275212064,0.003770028275212064,0.00942507068803016,0.00471253534401508,0.005655042412818096,0.003770028275212064,0.011310084825636193,0.010367577756833177,0.006597549481621112,0.007540056550424128,0.005655042412818096,0.013195098963242224,0.020735155513666354,0.033930254476908575,0.05937794533459001,0.5994344957587182,0.06314797360980208,0.04524033930254477,0.029217719132893498,0.017907634307257305,0.003770028275212064,0.00471253534401508,0.002827521206409048,0.002827521206409048,9.42507068803016e-4,0.002827521206409048,0,0,0,0,0,0,0,0
othdiscr,FALSE,30,2,0,0,0,0,0,0,0,0,0,0,0.010050251256281407,0.005025125628140704,0,0.005025125628140704,0.005025125628140704,0.010050251256281407,0,0.005025125628140704,0.005025125628140704,0.010050251256281407,0.010050251256281407,0,0,0.035175879396984924,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.010050251256281407,0.05025125628140704,0.21105527638190955,0.27638190954773867,0.20603015075376885,0.05527638190954774,0.06532663316582915,0.010050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,30,3,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.015625,0,0.03125,0.046875,0,0.03125,0.296875,0.1875,0.078125,0.15625,0.046875,0,0.015625,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.13043478260869565,0.32608695652173914,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.021739130434782608,0,0.043478260869565216,0.021739130434782608,0,0,0,0,0,0,0,0
othdiscr,FALSE,31,1,0,0,0,0,9.442870632672333e-4,9.442870632672333e-4,0,0.0018885741265344666,0.0018885741265344666,0.0056657223796034,0.0028328611898017,0.0056657223796034,0.007554296506137866,0.012275731822474031,0.0066100094428706326,0.01794145420207743,0.0066100094428706326,0.0066100094428706326,0.0018885741265344666,0.004721435316336166,0.0066100094428706326,0.009442870632672332,0.0056657223796034,0.0066100094428706326,0.007554296506137866,0.009442870632672332,0.024551463644948063,0.025495750708215296,0.028328611898016998,0.05854579792256846,0.6062322946175638,0.06326723323890462,0.02927289896128423,0.019830028328611898,0.0066100094428706326,0.0028328611898017,0.0028328611898017,0.0018885741265344666,0,0,0,0,9.442870632672333e-4,0,0,0,0,0
othdiscr,FALSE,31,2,0,0,0,0,0,0,0,0,0,0.018404907975460124,0.006134969325153374,0,0.006134969325153374,0.024539877300613498,0,0.018404907975460124,0,0.018404907975460124,0.049079754601226995,0.006134969325153374,0.006134969325153374,0.018404907975460124,0.006134969325153374,0.006134969325153374,0.012269938650306749,0.012269938650306749,0.006134969325153374,0.006134969325153374,0.07975460122699386,0.024539877300613498,0.20245398773006135,0.3558282208588957,0.06748466257668712,0.04294478527607362,0.006134969325153374,0,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,31,3,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.0196078431372549,0.0196078431372549,0,0.0196078431372549,0,0,0.0196078431372549,0.058823529411764705,0,0,0,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0392156862745098,0,0.0196078431372549,0,0.0392156862745098,0.09803921568627451,0.2549019607843137,0.0784313725490196,0.0392156862745098,0.0196078431372549,0,0.0392156862745098,0.0196078431372549,0.058823529411764705,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222222222223,0,0,0,0.022222222222222223,0,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.022222222222222223,0,0.044444444444444446,0,0.044444444444444446,0.022222222222222223,0.2222222222222222,0.022222222222222223,0.2,0.022222222222222223,0.044444444444444446,0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.022222222222222223,0,0,0,0,0,0,0
othdiscr,FALSE,32,1,0,0,0,0,9.871668311944718e-4,9.871668311944718e-4,9.871668311944718e-4,0.003948667324777887,0.003948667324777887,9.871668311944718e-4,0.006910167818361303,0.0029615004935834156,0.0019743336623889436,0.003948667324777887,0.003948667324777887,0.0029615004935834156,0.005923000987166831,0.004935834155972359,0.007897334649555774,0.004935834155972359,0.0029615004935834156,0.0029615004935834156,0.011846001974333662,0.009871668311944718,0.004935834155972359,0.01085883514313919,0.013820335636722606,0.02073050345508391,0.04837117472852912,0.060217176702862786,0.07206317867719644,0.6041461006910168,0.0384995064165844,0.017769002961500493,0.008884501480750246,0.003948667324777887,0.004935834155972359,0,0.0029615004935834156,0.0019743336623889436,0,0,0,0,0,0,0,0
othdiscr,FALSE,32,2,0,0,0,0,0,0,0,0.006944444444444444,0.006944444444444444,0,0.006944444444444444,0.013888888888888888,0.027777777777777776,0.020833333333333332,0.006944444444444444,0,0.013888888888888888,0,0.006944444444444444,0.027777777777777776,0.006944444444444444,0.006944444444444444,0.020833333333333332,0,0.027777777777777776,0.006944444444444444,0.006944444444444444,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0763888888888889,0.3125,0.19444444444444445,0.08333333333333333,0.034722222222222224,0,0,0,0.020833333333333332,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,32,3,0,0,0,0,0,0,0,0,0,0,0.02127659574468085,0,0.0851063829787234,0,0.02127659574468085,0,0,0,0.02127659574468085,0,0,0.0851063829787234,0.02127659574468085,0.02127659574468085,0,0.02127659574468085,0.02127659574468085,0,0.02127659574468085,0.02127659574468085,0.1276595744680851,0.1276595744680851,0.14893617021276595,0.1276595744680851,0.02127659574468085,0,0,0,0,0.02127659574468085,0.06382978723404255,0,0,0,0,0,0,0
othdiscr,FALSE,32,4,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0.07142857142857142,0.03571428571428571,0,0,0,0,0,0,0.03571428571428571,0,0.07142857142857142,0,0,0,0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0,0.25,0.03571428571428571,0.10714285714285714,0,0,0,0.03571428571428571,0,0,0,0,0,0,0
othdiscr,FALSE,33,1,0,0,0,0,0,0,0,0.0017391304347826088,0,0.0034782608695652175,0.0034782608695652175,0.0017391304347826088,0,0.0052173913043478265,0.0017391304347826088,0.0017391304347826088,0.006956521739130435,0.0017391304347826088,0.0034782608695652175,0.01217391304347826,0.008695652173913044,0.0034782608695652175,0.0017391304347826088,0.006956521739130435,0.0052173913043478265,0.01565217391304348,0.02782608695652174,0.04173913043478261,0.020869565217391306,0.04695652173913043,0.05391304347826087,0.06956521739130435,0.5982608695652174,0.02608695652173913,0.006956521739130435,0.010434782608695653,0.006956521739130435,0.0017391304347826088,0.0034782608695652175,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,33,2,0,0,0,0,0,0,0,0.015151515151515152,0,0,0,0,0,0.015151515151515152,0,0.06060606060606061,0,0,0,0.030303030303030304,0.015151515151515152,0,0.015151515151515152,0,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.015151515151515152,0,0.06060606060606061,0.015151515151515152,0.09090909090909091,0.25757575757575757,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.015151515151515152,0,0,0,0,0,0,0
othdiscr,FALSE,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0.034482758620689655,0,0,0,0,0.034482758620689655,0,0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0.06896551724137931,0.06896551724137931,0.20689655172413793,0.20689655172413793,0.10344827586206896,0.10344827586206896,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0.13333333333333333,0.2,0.3333333333333333,0,0.13333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,34,1,0,0,0,0,0,0.0027624309392265192,0,0.0027624309392265192,0,0,0.008287292817679558,0,0.0055248618784530384,0.0055248618784530384,0.011049723756906077,0.0027624309392265192,0.0055248618784530384,0,0,0,0.0055248618784530384,0.0055248618784530384,0,0.0055248618784530384,0.016574585635359115,0.011049723756906077,0.016574585635359115,0.013812154696132596,0.027624309392265192,0.04696132596685083,0.06906077348066299,0.04696132596685083,0.052486187845303865,0.574585635359116,0.03867403314917127,0.011049723756906077,0.0027624309392265192,0.0027624309392265192,0,0.0055248618784530384,0,0,0,0,0,0.0027624309392265192,0,0
othdiscr,FALSE,34,2,0.03225806451612903,0,0,0,0,0,0,0,0,0.03225806451612903,0,0,0,0.03225806451612903,0.03225806451612903,0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0,0.03225806451612903,0,0.03225806451612903,0,0.03225806451612903,0,0.03225806451612903,0,0.03225806451612903,0.0967741935483871,0,0.12903225806451613,0,0.22580645161290322,0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,34,3,0,0,0,0.07692307692307693,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0,0.07692307692307693,0.07692307692307693,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0.07692307692307693,0.15384615384615385,0,0,0.07692307692307693,0.07692307692307693,0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0
othdiscr,FALSE,34,4,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0.2,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0
